1	Column1	NewCol1	START	MID	STOP
10527	associated unit limitations are listed on Web ASSIST 	associated unit limitations are listed on Web ASSIST 	0	0	0
10528	at: www.assist.org. 	at: www.assist.org. 	0	0	0
10529	Uc transfer and Variable topics courses 	Uc transfer and Variable topics courses 	0	0	0
10530	These courses are also called “Independent Studies”, 	These courses are also called “Independent Studies”, 	0	0	0
10531	“Special Studies”, “Special Topics”, “Field Work”, etc. 	“Special Studies”, “Special Topics”, “Field Work”, etc. 	0	0	0
10532	Credit for variable topics courses is given only after 	Credit for variable topics courses is given only after 	0	0	0
10533	a review of the scope and content of the course by 	a review of the scope and content of the course by 	0	0	0
10534	the enrolling UC campus. This usually occurs after 	the enrolling UC campus. This usually occurs after 	0	0	0
10535	transfer and may require recommendations from 	transfer and may require recommendations from 	0	0	0
10536	faculty. Information about internships may also 	faculty. Information about internships may also 	0	0	0
10537	be presented for review, but credit for internships 	be presented for review, but credit for internships 	0	0	0
10538	rarely transfers to UC. UC does not grant credit for 	rarely transfers to UC. UC does not grant credit for 	0	0	0
10539	variable topics courses in Journalism, Photography, 	variable topics courses in Journalism, Photography, 	0	0	0
10540	Health, Business Administration, Architecture, 	Health, Business Administration, Architecture, 	0	0	0
10541	Administration of Justice (Criminology) or Library 	Administration of Justice (Criminology) or Library 	0	0	0
10542	Departments because of credit restrictions in these 	Departments because of credit restrictions in these 	0	0	0
10543	areas. 	areas. 	0	0	0
10544	course Identifcation Numbering 	course Identifcation Numbering 	0	0	0
10545	System (c-ID) 	System (c-ID) 	0	0	0
10546	The Course Identifcation Numbering System (C-ID) 	The Course Identifcation Numbering System (C-ID) 	0	0	0
10547	is a statewide numbering system independent 	is a statewide numbering system independent 	0	0	0
10548	from the course numbers assigned by local 	from the course numbers assigned by local 	0	0	0
10549	California community colleges. The purpose of a 	California community colleges. The purpose of a 	0	0	0
10550	C-ID designation is to identify comparable courses 	C-ID designation is to identify comparable courses 	0	0	0
10551	within the California community college system 	within the California community college system 	0	0	0
10552	and participating four-year institutions. When a 	and participating four-year institutions. When a 	0	0	0
10553	C-ID number is listed in the catalog in association 	C-ID number is listed in the catalog in association 	0	0	0
10554	with a course, students can be assured that it will 	with a course, students can be assured that it will 	0	0	0
10555	be accepted in lieu of a course bearing the same 	be accepted in lieu of a course bearing the same 	0	0	0
10556	C-ID designation at another California community 	C-ID designation at another California community 	0	0	0
10557	college. Many universities, including the University of 	college. Many universities, including the University of 	0	0	0
10558	California (UC) do not participate in the C-ID system. 	California (UC) do not participate in the C-ID system. 	0	0	0
10559	Therefore, students should always reference www. 	Therefore, students should always reference www. 	0	0	0
10560	assist.org to confrm how each community college’s 	assist.org to confrm how each community college’s 	0	0	0
10561	course will be accepted at a specifc four-year college 	course will be accepted at a specifc four-year college 	0	0	0
10562	or university for transfer credit. 	or university for transfer credit. 	0	0	0
10563	accounting (acct) 	accounting (acct) 	0	0	0
10564	102 Basic accounting 	102 Basic accounting 	0	0	0
10565	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
10566	grade only 	grade only 	0	0	0
10567	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
10568	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
10569	Assessment Skill Levels R5 and W5; Mathematics 	Assessment Skill Levels R5 and W5; Mathematics 	0	0	0
10570	46 with a grade of “C” or better, or equivalent or 	46 with a grade of “C” or better, or equivalent or 	0	0	0
10571	Assessment Skill Level M40. 	Assessment Skill Level M40. 	0	0	0
10572	This course is a study in the theory and practice 	This course is a study in the theory and practice 	0	0	0
10573	of the accounting process. Emphasis is placed on 	of the accounting process. Emphasis is placed on 	0	0	0
10574	accounting transactions and bookkeeping. Topics 	accounting transactions and bookkeeping. Topics 	0	0	0
10575	include business documents; journals and ledgers; 	include business documents; journals and ledgers; 	0	0	0
10576	opening, adjusting and closing entries; and payroll. 	opening, adjusting and closing entries; and payroll. 	0	0	0
10577	This course is intended for students interested in a 	This course is intended for students interested in a 	0	0	0
10578	practical approach to accounting. It can be used as 	practical approach to accounting. It can be used as 	0	0	0
10579	preparation for the Certifed Public Accountant (CPA) 	preparation for the Certifed Public Accountant (CPA) 	0	0	0
10580	exam. (FT) AA/AS; CSU. 	exam. (FT) AA/AS; CSU. 	0	0	0
10581	116a Financial accounting 	116a Financial accounting 	0	0	0
10582	4 hours lecture, 4 units 	4 hours lecture, 4 units 	0	0	0
10583	grade only 	grade only 	0	0	0
10584	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
10585	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
10586	Assessment Skill Levels R5 and W5; Mathematics 	Assessment Skill Levels R5 and W5; Mathematics 	0	0	0
10587	46 with a grade of “C” or better, or equivalent or 	46 with a grade of “C” or better, or equivalent or 	0	0	0
10588	Assessment Skill Level M40. 	Assessment Skill Level M40. 	0	0	0
10589	This introductory course is an overview of fnancial 	This introductory course is an overview of fnancial 	0	0	0
10590	accounting, why it is important, and how it is used by 	accounting, why it is important, and how it is used by 	0	0	0
10591	investors and creditors to make decisions. It covers 	investors and creditors to make decisions. It covers 	0	0	0
10592	the accounting information system, the recording 	the accounting information system, the recording 	0	0	0
10593	and reporting of business transactions with a 	and reporting of business transactions with a 	0	0	0
10594	focus on the accounting cycle, the applications of 	focus on the accounting cycle, the applications of 	0	0	0
10595	generally accepted accounting principles (GAAP), 	generally accepted accounting principles (GAAP), 	0	0	0
10596	the classifed fnancial statements, and statement 	the classifed fnancial statements, and statement 	0	0	0
10597	analysis. Other topics include issues related to asset, 	analysis. Other topics include issues related to asset, 	0	0	0
10598	liability, and equity valuation; revenue and expense 	liability, and equity valuation; revenue and expense 	0	0	0
10599	recognition; cash fows; internal controls; and ethics. 	recognition; cash fows; internal controls; and ethics. 	0	0	0
10600	This course is intended for students majoring 	This course is intended for students majoring 	0	0	0
10601	in accounting or other felds related to business 	in accounting or other felds related to business 	0	0	0
10602	administration. (FT) AA/AS; CSU; UC; C-ID ACCT 110. 	administration. (FT) AA/AS; CSU; UC; C-ID ACCT 110. 	0	0	0
10603			0	0	0
10604	116B Managerial accounting 	116B Managerial accounting 	0	0	0
10605	4 hours lecture, 4 units 	4 hours lecture, 4 units 	0	0	0
10606	grade only 	grade only 	0	0	0
10607	Prerequisite: Accounting 116A with a grade of “C” or 	Prerequisite: Accounting 116A with a grade of “C” or 	0	0	0
